STN_ID,SITE_CODE,WELL_NAME,BASIN_NAME,GSA_NAME,GSP_NAME,MONITORING_NETWORK_TYPE,SUSTAINABILITY_INDICATORS,PRINCIPAL_AQUIFER,SWN,WCR_NO,LATITUDE,LONGITUDE,WELL_USE,WELL_TYPE,WELL_DEPTH,TOP_PRF,BOT_PRF,LAST_GSE,LAST_RPE,SMC_START_DATE,SMC_MT,SMC_IM_5_YR,SMC_IM_10_YR,SMC_IM_15_YR,SMC_MO,COMMENTS,FIRST_MSMT_DATE,LAST_MSMT_DATE,MSMT_COUNT
17204,390067N1214668W001,13N05E06E001M,5-021.61 South Yuba,Yuba Water Agency GSA - South Yuba,,SGMA,Groundwater Levels,,13N05E06E001M,,39.0067,-121.467,Unknown,Single Well,,,,64.921,65.74,,,,,,,Well was removed in November 2020 from the DWR network due to lack of well construction details.  Well was removed in November 2020 from the DWR network due to lack of well construction details. ,1947-11-21 00:00:00,2023-10-16 00:00:00,372
17304,365381N1204163W001,16S/14E-14F01,5-022.09 Westside,Westlands Water District GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Lower Aquifer,16S14E14F001M,,36.5384,-120.417,Irrigation,Single Well,2803,1000,2803,358.8,358.8,2020-01-23 17:17:26,-120.2,-113.2,-106.2,-99.2,-92.2,9/24/2014 changed GSE from 356.0 (NGVD29 ) to 358.8 (NAVD88).,1960-10-14 00:00:00,2023-10-26 18:59:00,59
17852,367606N1194707W001,KRCDFID074,5-022.08 Kings,North Kings GSA,Kings_NorthKings_Adopted,SGMA Representative,"Groundwater Levels,Groundwater Storage",Assumed Unconfined,13S23E33B001M,65492,36.76,-119.47,Irrigation,Single Well,138,23,62,434,435,2020-01-28 12:21:01,401.9,412.01,410.23,409.05,408.7,,1998-01-29 00:00:00,2023-10-11 09:15:00,43
18115,366055N1198274W001,CID74,5-022.08 Kings,Central Kings GSA,Kings_CentralKings_Adopted,SGMA Representative,"Groundwater Levels,Groundwater Storage",Assumed Unconfined,15S20E19R001M,,36.6074,-119.827,Observation,Single Well,,,,257.15,257.45,2020-01-28 12:21:01,64.2,109.9,103.15,98.65,97.2,"CID #74, RTK GPS Survey Spring 2022 to update elevations",1946-06-01 00:00:00,2023-09-15 11:12:00,224
18471,363717N1200954W001,18S/17E-11Q01,5-022.09 Westside,Westlands Water District GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",Upper Aquifer,18S17E11Q001M,49111,36.3718,-120.094,Irrigation,Single Well,630,350,630,257,257,2020-01-23 17:17:26,-29,-17.1,-5.2,6.7,18.6,2/4/2015 changed GSE from 254.0 (NGVD29 ) to 257.0 (NAVD88).,1977-12-12 00:00:00,2023-11-02 17:58:00,46
18560,390176N1217902W001,14N02E31K001M,5-021.62 Sutter,Reclamation District No. 1500 GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",,14N02E31K001M,,39.0176,-121.79,Unknown,Single Well,131,,,33.37,36.37,2022-01-28 17:13:43,19.08,27.08,27.08,27.08,27.08,Well was removed in November 2020 from the DWR network due to lack of well construction details.,1941-10-23 00:00:00,2020-11-12 00:00:00,257
18563,390602N1220411W001,14N02W13N001M,5-021.52 Colusa,Colusa Groundwater Authority GSA - Colusa,,SGMA Representative,"Groundwater Levels,Groundwater Storage","Alluvium, Tehama",14N02W13N001M,3027,39.0602,-122.041,Irrigation,Single Well,392,104,392,62.45,62.45,2022-01-28 16:44:56,-80,24,24,24,24,"""LORENS, 1977""",1957-10-10 00:00:00,2023-10-11 00:00:00,129
19052,399740N1219748W002,Deer Creek MW-1D,5-021.56 Los Molinos,Tehama County Flood Control and Water Conservation District GSA - Los Molinos,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Lower Aquifer,25N01W34N003M,728586,39.974,-121.975,Observation,Part of a nested/multi-completion well,743,625,680,366.43,368.53,2022-01-31 13:32:42,96.4,208,208,200.2,196.3,Cellar from 680' to 700' with end cap. Effective area from 468' to 743'.,1999-06-28 00:00:00,2023-10-12 12:00:00,114
19086,357063N1178349W001,26S/38E-01H03,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA,Groundwater Levels,Primary,26S38E01H003M,,35.7038,-117.831,Residential,Single Well,,,,2318.6,2319.8,,,,,,,,1973-03-01 00:00:00,2023-10-19 00:00:00,8
19404,400382N1220934W001,25N02W09G001M,5-021.56 Los Molinos,Tehama County Flood Control and Water Conservation District GSA - Los Molinos,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters,Water Quality",Upper Aquifer,25N02W09G001M,,40.0382,-122.093,Residential,Single Well,60,,,264.4,265.4,2022-01-31 13:32:42,174.4,220.6,220.4,220.1,219.9,No WCR.  Depth from owner.  Cased to 40 ft. open hole to 60',1973-02-01 00:00:00,2023-10-09 12:00:00,222
19739,396583N1219394W001,21N01W23J001M,5-021.70 Butte,County of Butte GSA - Butte 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Primary Aquifer,21N01W23J001M,,39.6583,-121.939,Irrigation,Single Well,54,,,121.36,122.66,2022-01-28 11:09:09,68,98,98,98,98,,1941-12-08 00:00:00,2024-03-14 12:00:00,333
19776,363338N1190817W001,18S27E30H001M,5-022.11 Kaweah,East Kaweah GSA,East Kaweah,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters","Assumed Unconfined
",18S27E30H001M,,36.3338,-119.082,Irrigation,Single Well,213,,,455.7,456.7,2020-01-31 14:06:02,365,387,386,390,397,,1962-02-13 00:00:00,2023-10-21 12:00:00,102
19786,394644N1219514W001,19N01W27R001M,5-021.70 Butte,County of Butte GSA - Butte 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters,Land Subsidence",Primary Aquifer,19N01W27R001M,42168,39.4644,-121.951,Irrigation,Single Well,465,68,108,83.38,83.88,2022-01-28 11:09:09,19,50,50,50,50,,1974-02-06 00:00:00,2023-10-18 00:00:00,183
19793,394559N1220854W001,19N02W33K001M,5-021.52 Colusa,Glenn Groundwater Authority GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Tehama,19N02W33K001M,581475,39.4547,-122.084,Irrigation,Single Well,260,160,260,87.41,87.11,2022-01-28 16:44:56,21,71,71,71,71,Datalogger removed and pump re-installed.,1998-03-02 00:00:00,2023-10-18 00:00:00,139
20021,397752N1220970W001,22N02W09L003M,5-021.51 Corning,Corning Subbasin GSA,,SGMA,"Groundwater Levels,Groundwater Storage",,22N02W09L003M,10908,39.7752,-122.097,Irrigation,Single Well,550,40,536,197.42,198.12,2022-01-28 16:41:38,,,,,,,1965-03-12 00:00:00,2023-10-09 00:00:00,180
20961,365463N1199268W001,20961,5-022.08 Kings,McMullin Area GSA,Kings_McMullinArea_Adopted,SGMA Representative,"Groundwater Levels,Groundwater Storage",,16S19E17C001M,,36.5463,-119.927,Unknown,Single Well,,,,215.38,216.38,2020-01-28 00:00:00,-80,-25.61,-33.13,-38.14,-39.7,No WCR found; top of corcoran clay at 450 ft. RTK GPS survey completed Spring 2023 for RPE and GSE,1980-10-01 00:00:00,2023-10-10 09:52:00,70
21197,361328N1190990W001,21S27E06F001M,5-022.11 Kaweah,East Kaweah GSA,East Kaweah,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",Assumed Unconfined,21S27E06F001M,,36.1328,-119.099,Irrigation,Single Well,,,,378.7,379.2,2020-01-31 14:06:02,145,204,203,209,229,,1961-10-05 00:00:00,2023-10-15 12:00:00,74
21426,351092N1191270W001,32S27E30N001M,5-022.14 Kern County,Wheeler Ridge-Maricopa GSA,South of Kern River GSP,SGMA Representative,"Groundwater Levels,Groundwater Storage",Principal Aquifer (KRF),32S27E30N001M,,35.1095,-119.123,Unknown,Single Well,1002,,,352.39,352.39,2020-01-30 14:11:17,-50,93,21,11,0,,1971-05-24 00:00:00,2023-09-19 00:00:00,119
21695,356072N1177993W001,27S/39E-08A01,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA,Groundwater Levels,Primary,27S39E08A001M,,35.6072,-117.798,Observation,Single Well,504,457,477,2534.2,2535.5,,,,,,,,1987-07-22 00:00:00,2023-10-14 17:40:00,17
21813,350953N1190215W001,32S27E36R001M,5-022.14 Kern County,Kern Groundwater Authority GSA,KGA GSP,SGMA,"Water Quality,Water Quality",Principal Aquifer (KRF),32S27E36R001M,,35.0958,-119.022,Unknown,Unknown,1800,,,354.44,356.44,,,,,,,,1979-08-29 00:00:00,1988-10-03 00:00:00,21
21910,361092N1201102W001,21S/17E-11N01,5-022.09 Westside,Westlands Water District GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",Lower Aquifer,21S17E11N001M,,36.109,-120.11,Irrigation,Single Well,2008,628,1989,440.9,440.9,2020-01-23 17:17:26,-98.1,-92.3,-86.4,-80.6,-74.8,9/8/2014 changed GSE from 438.0 to 440.9 per DWR request.,1968-12-18 00:00:00,2023-11-08 20:16:00,60
22068,398527N1222610W001,23N04W13G001M,5-021.51 Corning,Corning Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",,23N04W13G001M,492152,39.8527,-122.261,Irrigation,Single Well,560,,,360.51,361.2,2022-01-28 16:41:38,159.7,198.6,198.6,198.6,198.6,Possible WCR.  Possible depth from owner.,1993-03-13 00:00:00,2023-10-11 12:00:00,97
22086,398165N1201934W001,23N16E28L001M,5-012.01 Sierra Valley,Sierra Valley Groundwater Management District GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Upper Aquifer,23N16E28L001M,,39.8165,-120.193,Stockwatering,Single Well,257,,,4942.09,4943.79,2022-01-28 17:38:47,4905,4909,4913,4917,4921,,1958-10-02 00:00:00,2023-10-19 12:00:00,113
22094,411242N1211866W001,38N07E20B006M,5-004 Big Valley,County of Lassen GSA,,SGMA Representative,Groundwater Levels,,38N07E20B006M,128135,41.1242,-121.187,Residential,Single Well,183,,,4126.3,4127.3,2022-01-27 16:20:25,3945,,,,4085,Cased to 41'.  Open hole from 41' to 183'.,1978-10-11 00:00:00,2024-03-15 00:00:00,95
22100,411305N1209896W001,38N09E18M001M,5-004 Big Valley,County of Lassen GSA,,SGMA,Groundwater Levels,,38N09E18M001M,138563,41.1305,-120.99,Irrigation,Single Well,525,,,4288.4,4288.9,,,,,,,Cased to 40'.  Open hole from 40' to 525'.,1980-10-15 00:00:00,2023-10-18 00:00:00,88
22129,354714N1192174W001,4E302,,Kern Groundwater Authority GSA,KGA GSP,SGMA Representative,"Groundwater Levels,Groundwater Levels,Water Quality,Water Quality",Kern River Formation,28S26E30C001M,00002294,35.4714,-119.217,Irrigation,Single Well,512,208,486,356.91,358.31,2020-01-30 14:11:17,-40,,,,11,,1972-01-26 00:00:00,2024-03-06 10:10:00,100
22223,405074N1223383W002,Flying J,5-006.04 Enterprise,Enterprise-Anderson GSA - Enterprise,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",Principal Aquifer,31N04W29R005M,508647,40.5074,-122.338,Observation,Single Well,126,114,124,444.6,445.5,2022-01-20 18:13:56,408.88,,,,417.17,Effective area from 110' to 126'.,2001-03-26 00:00:00,2024-03-08 00:00:00,74
23152,351036N1188640W001,RMW-WWB-014,5-022.18 White Wolf,White Wolf GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",Principal Aquifer,32S29E33F001M,,35.1002,-118.869,Irrigation,Single Well,1004,300,1000,519.98,520.2,2022-01-28 13:59:09,96,124,110,130,151,,1987-02-11 00:00:00,2023-10-19 09:00:00,42
23419,404408N1222829W001,30N04W23G001M,5-006.03 Anderson,Enterprise-Anderson GSA - Anderson,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",Principal Aquifer,30N04W23G001M,8428,40.4408,-122.283,Industrial,Single Well,345,324,345,452.55,452.35,2022-01-20 18:06:13,382.15,,,,394.25,Well Completion Report has no log #.,1955-10-13 00:00:00,2024-03-07 00:00:00,168
23744,351083N1193140W001,32S25E29Q001M,5-022.14 Kern County,Wheeler Ridge-Maricopa GSA,South of Kern River GSP,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",Principal Aquifer (KRF),32S25E29Q001M,,35.1088,-119.313,Unknown,Single Well,1002,,,422.51,424.51,2020-01-30 14:11:17,100,195,147,174,200,,1977-12-14 00:00:00,2023-09-26 00:00:00,149
23853,353577N1188771W001,29S29E33N001M,5-022.14 Kern County,Arvin GSA,South of Kern River GSP,SGMA Representative,"Groundwater Levels,Groundwater Storage",Principal Aquifer (KRF),29S29E33N001M,,35.3563,-118.875,Unknown,Single Well,,,,571.38,573.38,2020-01-30 14:11:17,50,174,112,106,100,,1939-12-02 00:00:00,2023-11-15 13:28:00,132
23928,347741N1204601W001,16G3,3-014 San Antonio Creek Valley,San Antonio Basin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Careaga,08N34W16G003S,,34.774,-120.459,Observation,Single Well,55,,,294.48,297.48,2022-01-21 10:01:27,226,249,250,250,251,,2005-04-05 00:00:00,2023-12-13 13:49:00,23
23930,347716N1204776W001,17K2,3-014 San Antonio Creek Valley,San Antonio Basin GSA,,SGMA,"Groundwater Levels,Groundwater Storage",Careaga,08N34W17K002S,,34.7716,-120.477,Observation,Single Well,60,,,260,264.3,2022-01-21 10:01:27,,,,,,"'other' selected for Coordinates and/or Elevation Method, Additional Comments required.",2005-04-01 00:00:00,2023-12-13 12:32:00,23
24067,417258N1225337W001,27D002M,1-004 Shasta Valley,Siskiyou County Flood Control and Water Conservation District GSA - Shasta,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Shasta Valley groundwater aquifer,45N06W27D002M,54934,41.7258,-122.534,Residential,Single Well,45,28,36,2532.86,2533.46,2022-01-28 11:04:14,8.7,6.8,6.8,6.8,6.8,36-45 open hole,1990-07-20 00:00:00,2024-03-21 00:00:00,68
24260,395446N1216873W001,20N03E31M001M,5-021.57 Vina,Vina GSA,,SGMA,"Groundwater Levels,Groundwater Storage",Single Principle Aquifer,20N03E31M001M,782043,39.5446,-121.687,Observation,Single Well,201,130,180,133.02,134.52,,,,,,,Cherokee. Cellar from 181.6' to 201.6' with endcap. Effective screen area from 77' to 201.6'.,2001-12-18 00:00:00,2024-03-15 12:00:00,132
24324,395118N1217880W003,19N02E07K004M,5-021.70 Butte,County of Butte GSA - Butte 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Primary Aquifer,19N02E07K004M,816273A,39.5118,-121.788,Observation,Part of a nested/multi-completion well,192,140,150,102.7,106.21,2022-01-28 11:09:09,68,98,98,98,98,Gate may be locked. Western Canal SIU. Cellar from 150' to 160' with endcap. Effective screen area from 122' to 192'.,2006-04-06 00:00:00,2024-03-14 12:00:00,102
24334,398543N1221535W005,13C07 Shallow,5-021.51 Corning,Corning Subbasin GSA,,SGMA,"Groundwater Levels,Groundwater Storage",,23N03W13C007M,E055045A,39.8543,-122.153,Observation,Part of a nested/multi-completion well,71,25,35,213.55,215.25,2022-01-28 16:41:38,,,,,,Cellar from 35' to 40' with end cap. Effective area from 18.5' to 71'.,2007-05-22 00:00:00,2024-03-25 00:00:00,96
24496,394927N1219648W001,19N01W22D004M,5-021.70 Butte,County of Butte GSA - Butte 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Very deep,19N01W22D004M,816274D,39.4927,-121.965,Observation,Part of a nested/multi-completion well,820,780,790,87.38,89.68,2022-01-28 11:09:09,40,76,76,76,76,TUSCAN FORMATION(?). Cellar from 790' to 800' with endcap. Effective screen area from 710' to 820'.,2006-03-31 00:00:00,2023-10-18 14:11:00,66
24653,386895N1211169W001,RMP_45,5-021.65 South American,County of Sacramento GSA - South American,,SGMA Representative,"Groundwater Levels,Groundwater Storage",South American Subbasin aquifer,10N08E29J001M,1099179,38.6895,-121.117,Unknown,Single Well,85,55,85,384.8,387.3,2022-01-27 10:23:52,362,363,364,365,366,,2006-12-08 00:00:00,2023-10-13 14:15:00,38
24707,390458N1216114W004,Feather River MW-1D,5-021.62 Sutter,Yuba Water Agency GSA - South Yuba,,SGMA,"Groundwater Levels,Interconnected Surface Waters",,14N03E23D006M,E033120,39.0458,-121.611,Observation,Part of a nested/multi-completion well,1021,996,1016,50.73,52.52,2020-01-31 16:14:41,,,,,,"NAVD88. Managed by Department of Water Resources. THIS WELL IS A SINGLE-COMPLETION WELL (DEEPEST OF GROUP), AND IS LOCATED FIFTEEN FEET TO THE NORTH OF A TRIPLE COMPLETION WELL.  THE OTHER RELATED THREE WELLS ARE: 14N03E23D003,-D004 AND -D005.",2005-10-20 00:00:00,2024-03-07 11:46:00,519
25011,386720N1217096W001,MW-01s,5-021.67 Yolo,Yolo Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",Tehama Formation,10N02E36E001M,421810,38.672,-121.71,Observation,Part of a nested/multi-completion well,150,,,28.52,30.15,2022-01-28 20:40:33,9,22.1,22.1,22.1,22.1,,2000-03-24 00:00:00,2023-08-24 00:00:00,198
25771,388260N1215394W001,SUT-P4,5-021.64 North American,Reclamation District No. 1001 GSA,,SGMA,Groundwater Levels,,11N04E04N001M,462927,38.8239,-121.543,Observation,Part of a nested/multi-completion well,890,880,890,31,31.81,,,,,,,This site was surveyed by DWR in late 2014.  The new RP and GS elevations reflect the elevations reported in the SR-14-20 - Sacramento Valley NCRO Well Site Survey Report dated 1/14/2015.,1994-01-07 00:00:00,2024-03-15 10:55:00,395
25778,394634N1218278W001,19N01E35B002M,5-021.70 Butte,County of Butte GSA - Butte 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",Very deep,19N01E35B002M,726836A,39.4634,-121.828,Observation,Part of a nested/multi-completion well,980,930,950,86.5,92.44,2022-01-28 11:09:09,56,87,87,87,87,Test Borehole = 1025' Richvale SIU. Cellar from 950' to 992' with endcap. Effective screen area from 861' to 980'.,2005-08-11 00:00:00,2024-03-11 00:00:00,81
26152,341972N1190695W001,01N21W04K01S,4-006 Pleasant Valley,Fox Canyon Groundwater Management Agency GSA - Pleasant Valley,,SGMA,"Groundwater Levels,Groundwater Storage,Land Subsidence,Seawater Intrusion,Water Quality",,01N21W04K001S,,34.1963,-119.083,Irrigation,Single Well,1240,400,1220,49.875,52.275,2020-01-13 15:44:30,-48,-100,-67,-34,0,,1994-10-17 00:00:00,2023-10-11 00:00:00,192
26324,343919N1188820W001,04N19W33D03S,4-004.05 Fillmore,Fillmore and Piru Basins GSA - Fillmore,,SGMA,"Groundwater Levels,Groundwater Storage",,04N19W33D003S,,34.3917,-118.882,Irrigation,Single Well,518,140,506,474.43,477.43,,,,,,,,1972-12-11 00:00:00,2023-11-07 12:00:00,467
26333,344461N1192037W001,04N22W08B002S,4-002 Ojai Valley,Ojai Basin Groundwater Management Agency GSA,,SGMA,"Groundwater Levels,Groundwater Storage",,04N22W08B002S,,34.446,-119.204,Industrial,Single Well,300,,,871.206,873.116,,,,,,,,1972-10-05 00:00:00,2023-09-21 00:00:00,278
26668,342350N1189476W001,26B3,4-007 Arroyo Santa Rosa Valley,Arroyo Santa Rosa Basin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Unknown,02N20W26B003S,,34.2352,-118.948,Irrigation,Single Well,300,,,208.115,208.485,2023-06-28 09:37:50,96.4,154.6,155.7,156.7,157.8,,1972-10-12 00:00:00,2023-10-16 12:00:00,281
26972,380578N1212017W001,02N07E03D001,5-022.01 Eastern San Joaquin,County of San Joaquin GSA - Eastern San Joaquin 1,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters,Land Subsidence",,02N07E03D001M,39-348,38.0578,-121.202,Irrigation,Single Well,484,130,484,56.27,57.27,2020-01-29 14:29:12,-122.8,-61.7,-61.7,-70.7,-79.7,WELL CONSTRUCTION INFORMATION CONFIRMED AS OF: 2/1/2011,1990-10-01 00:00:00,2023-10-23 13:00:00,59
27761,383283N1219279W001,06N01W36C004M,5-021.66 Solano,Solano Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",,06N01W36C004M,120821,38.3283,-121.928,Residential,Single Well,150,,,82.56,82.86,2022-01-27 17:57:49,21.7,15.15,15.15,15.15,15.15,,1975-07-30 00:00:00,2023-10-15 00:00:00,130
28090,385186N1219905W001,08N01W20R005M,5-021.67 Yolo,Yolo Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",Tehama Formation,08N01W20R005M,,38.5186,-121.99,Residential,Single Well,300,,,152.4,152.62,2022-01-28 20:40:33,36.4,72.8,72.8,72.8,72.8,,1960-03-10 00:00:00,2023-09-20 00:00:00,209
28392,371902N1201985W001,CH2,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,08S16E34J001M,567232,37.1902,-120.198,Irrigation,Single Well,639,180,639,280,280.5,2020-01-28 15:25:49,-88.5,-51.9,-51.9,-51.9,-51.9,No screened intervals.,1961-12-11 00:00:00,2023-10-02 09:25:00,103
28534,374177N1207888W001,TID 085B,5-022.03 Turlock,West Turlock Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence",Western Upper,06S11E17C001M,,37.4179,-120.788,Other,Single Well,172,0.5,80,104,109.08,2022-01-28 13:28:01,85,,,,93,-,1960-12-01 00:00:00,2023-11-02 12:36:00,36
28785,344333N1192681W001,Private,4-003.01 Upper Ventura River,Upper Ventura River Groundwater Agency GSA,,SGMA,Groundwater Levels,Non-Alluvial Aquifer - Ojai Conglomerate,04N23W15A002S,,34.4335,-119.268,Residential,Single Well,417,90,405,682.4,683.43,,,,,,,,1972-10-05 00:00:00,2023-09-26 12:00:00,280
28890,384565N1219185W001,07N01W13H001M,5-021.66 Solano,Solano Subbasin GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Interconnected Surface Waters",,07N01W13H001M,468,38.4564,-121.919,Residential,Single Well,158,54,158,107.6,108.6,2022-01-27 17:57:49,20.6,14.15,14.15,14.15,14.15,,1957-10-01 00:00:00,2023-10-15 00:00:00,130
28901,343997N1193123W001,Private,4-003.01 Upper Ventura River,Upper Ventura River Groundwater Agency GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Alluvial Aquifer,04N23W29F002S,,34.3995,-119.313,Residential,Single Well,65,,,394.4,396.58,2022-01-24 18:03:00,334,334,385,385,385,,1928-06-07 00:00:00,2023-11-20 10:00:00,12199
29294,341467N1191767W003,01N22W27C04S,4-004.02 Oxnard,Fox Canyon Groundwater Management Agency GSA - Oxnard,,SGMA,"Groundwater Levels,Water Quality",,01N22W27C004S,,34.1464,-119.175,Observation,Part of a nested/multi-completion well,65,55,65,12.765,14.565,,,,,,,,1990-12-13 00:00:00,2023-11-28 00:00:00,120
